0.998567,-0.00166434,0.0534828,-0.16793,0.00144878,0.999991,0.00406891,0.0633481,-0.053489,-0.00398559,0.99856,-12.4813,0,0,0,1,
0.998483,-0.00225442,0.0550175,-0.182606,0.00187082,0.999974,0.00702281,0.026331,-0.0550319,-0.00690923,0.998461,-13.3521,0,0,0,1,
0.998379,-0.00613365,0.0565798,-0.198051,0.00564475,0.999945,0.00879666,0.0102784,-0.0566307,-0.00846302,0.998359,-14.2342,0,0,0,1,
0.9983,-0.00726445,0.0578229,-0.215185,0.00679546,0.999942,0.00830331,0.0248076,-0.0578799,-0.00789626,0.998292,-15.1337,0,0,0,1,
0.998213,-0.00629076,0.0594253,-0.234708,0.00590555,0.99996,0.00665559,0.058583,-0.0594649,-0.00629276,0.998211,-16.0382,0,0,0,1,
0.998144,-0.0068914,0.0605139,-0.24293,0.00658146,0.999964,0.0053196,0.0870475,-0.0605484,-0.00491146,0.998153,-16.9354,0,0,0,1,
0.998106,-0.00629601,0.0611909,-0.250529,0.00600867,0.99997,0.00487855,0.106851,-0.0612198,-0.00450163,0.998114,-17.8357,0,0,0,1,
0.998009,-0.00634146,0.0627517,-0.273842,0.00599883,0.999966,0.00564691,0.104728,-0.0627854,-0.00525923,0.998013,-18.7409,0,0,0,1,
0.997963,-0.00479236,0.0636102,-0.282775,0.00442707,0.999973,0.00588244,0.109014,-0.0636366,-0.00558885,0.997957,-19.6564,0,0,0,1,
0.997917,-0.00457104,0.0643415,-0.300091,0.004283,0.99998,0.00461394,0.13757,-0.0643613,-0.00432875,0.997917,-20.5707,0,0,0,1,
0.997901,-0.00622675,0.0644593,-0.302336,0.00616746,0.99998,0.00111872,0.22638,-0.064465,-0.000718826,0.99792,-21.4913,0,0,0,1,
0.997958,-0.00713799,0.0634808,-0.278693,0.00731311,0.99997,-0.00252671,0.315592,-0.0634609,0.00298579,0.99798,-22.4278,0,0,0,1,
0.998075,-0.00608024,0.0617161,-0.231368,0.00642602,0.999965,-0.00540568,0.389759,-0.061681,0.00579187,0.998079,-23.3597,0,0,0,1,
0.998153,-0.00664995,0.0603805,-0.196656,0.00701313,0.999959,-0.00580501,0.408427,-0.0603394,0.00621774,0.998159,-24.3111,0,0,0,1,
0.998233,-0.00725558,0.0589752,-0.160862,0.00743817,0.999968,-0.00287717,0.347307,-0.0589524,0.00331075,0.998255,-25.2602,0,0,0,1,
0.998256,-0.00748726,0.058556,-0.154545,0.00740534,0.999971,0.00161602,0.241006,-0.0585664,-0.00117958,0.998283,-26.2017,0,0,0,1,
0.998376,-0.00774033,0.0564436,-0.0816433,0.0074977,0.999962,0.00450908,0.173157,-0.0564763,-0.00407856,0.998396,-27.148,0,0,0,1,
0.998421,-0.00499951,0.0559425,-0.0702206,0.00481472,0.999982,0.0034375,0.204328,-0.0559587,-0.00316273,0.998428,-28.1084,0,0,0,1,
0.998436,-0.00267154,0.0558501,-0.0665935,0.00277672,0.999995,-0.00180569,0.36077,-0.0558449,0.00195794,0.998438,-29.086,0,0,0,1,
0.998385,0.00139944,0.0567872,-0.092812,-0.00107966,0.999983,-0.00566147,0.484228,-0.0567941,0.00559102,0.99837,-30.0559,0,0,0,1,
0.998289,0.0087932,0.0578063,-0.12795,-0.00849617,0.999949,-0.00538215,0.474027,-0.0578507,0.00488181,0.998313,-31.0311,0,0,0,1,
0.998174,0.0112087,0.0593467,-0.178156,-0.0111133,0.999936,-0.00193723,0.371492,-0.0593646,0.00127416,0.998236,-32.0153,0,0,0,1,
0.99809,0.0106234,0.0608491,-0.224352,-0.0107808,0.999939,0.00225945,0.239344,-0.0608214,-0.00291114,0.998144,-32.9987,0,0,0,1,
0.997969,0.00897159,0.0630721,-0.297248,-0.00919006,0.999953,0.00317459,0.218037,-0.0630407,-0.00374778,0.998004,-33.98,0,0,0,1,
0.997912,0.00950379,0.0638867,-0.328764,-0.00960604,0.999953,0.00129357,0.299529,-0.0638714,-0.00190456,0.997956,-34.9739,0,0,0,1,
0.997843,0.00667564,0.0653076,-0.376359,-0.00660504,0.999977,-0.00129699,0.408755,-0.0653147,0.000862829,0.997864,-35.9737,0,0,0,1,
0.997766,0.00667132,0.0664649,-0.423097,-0.00649776,0.999975,-0.00282715,0.484005,-0.0664821,0.00238897,0.997785,-36.9535,0,0,0,1,
0.997708,0.00565175,0.0674313,-0.455227,-0.00530788,0.999972,-0.00527764,0.588738,-0.0674592,0.00490762,0.99771,-37.9306,0,0,0,1,
0.997726,0.00549056,0.0671774,-0.446508,-0.00492547,0.999951,-0.00857455,0.736038,-0.0672212,0.00822417,0.997704,-38.8601,0,0,0,1,
0.997699,-0.000218641,0.0677948,-0.461655,0.000914664,0.999947,-0.0102357,0.822445,-0.067789,0.0102742,0.997647,-39.8488,0,0,0,1,
0.997687,-0.000139646,0.06798,-0.459191,0.000771695,0.999957,-0.00927141,0.791162,-0.0679757,0.00930242,0.997644,-40.8361,0,0,0,1,
0.997698,-0.000433385,0.0678128,-0.456091,0.0009659,0.999969,-0.00782013,0.750698,-0.0678073,0.00786763,0.997667,-41.8131,0,0,0,1,
0.997698,-0.00295178,0.0677505,-0.441532,0.0033244,0.99998,-0.00538775,0.664571,-0.0677332,0.00560057,0.997688,-42.8095,0,0,0,1,
0.997658,-0.0018243,0.0683812,-0.456162,0.00222423,0.999981,-0.00577296,0.686454,-0.0683694,0.00591154,0.997643,-43.7921,0,0,0,1,
0.997565,0.000228333,0.0697407,-0.51818,0.000241366,0.999977,-0.00672643,0.733056,-0.0697406,0.00672689,0.997543,-44.7878,0,0,0,1,
0.997498,5.61914e-05,0.0706965,-0.562068,0.00050605,0.999968,-0.00793496,0.803652,-0.0706947,0.00795088,0.997466,-45.7787,0,0,0,1,
0.99754,-0.00350858,0.0700113,-0.510392,0.00380897,0.999984,-0.00415761,0.657351,-0.0699956,0.00441405,0.997538,-46.7372,0,0,0,1,
0.997436,-0.00416769,0.0714446,-0.580239,0.00416336,0.999991,0.000209588,0.459358,-0.0714448,8.83983e-05,0.997445,-47.7041,0,0,0,1,
0.99739,-0.0053909,0.0720051,-0.600699,0.00529186,0.999985,0.00156607,0.40414,-0.0720125,-0.00118094,0.997403,-48.6804,0,0,0,1,
0.997389,-0.00347818,0.0721319,-0.603334,0.00365743,0.999991,-0.0023531,0.608745,-0.072123,0.00261077,0.997392,-49.658,0,0,0,1,
0.99738,-0.00147065,0.0723188,-0.615033,0.00189224,0.999982,-0.00576147,0.789533,-0.072309,0.00588322,0.997365,-50.6169,0,0,0,1,
0.997371,0.000277578,0.0724678,-0.619394,0.000201832,0.999978,-0.00660808,0.843743,-0.072468,0.00660534,0.997349,-51.5849,0,0,0,1,
0.997315,0.00385139,0.0731352,-0.660762,-0.00345377,0.999979,-0.00556238,0.790637,-0.0731551,0.00529485,0.997307,-52.5419,0,0,0,1,
0.99726,0.00642367,0.0736981,-0.697102,-0.00610522,0.999971,-0.00454546,0.742194,-0.0737252,0.00408306,0.99727,-53.4845,0,0,0,1,
0.997184,0.00787185,0.0745738,-0.740395,-0.00746058,0.999955,-0.00579192,0.816881,-0.074616,0.00521925,0.997199,-54.4397,0,0,0,1,
0.997046,0.0120318,0.0758553,-0.814006,-0.0112949,0.999885,-0.0101355,1.05217,-0.0759685,0.00924878,0.997067,-55.3833,0,0,0,1,
0.997043,0.0121231,0.0758785,-0.802753,-0.0110347,0.99983,-0.0147467,1.32222,-0.0760444,0.0138658,0.997008,-56.3107,0,0,0,1,
0.997025,0.0104351,0.0763735,-0.824643,-0.00916821,0.999815,-0.0169201,1.46745,-0.0765359,0.0161696,0.996936,-57.2579,0,0,0,1,
0.996931,0.00997533,0.0776519,-0.904098,-0.00900277,0.999877,-0.0128646,1.24263,-0.0777707,0.0121261,0.996898,-58.177,0,0,0,1,
0.996821,0.00782694,0.0792909,-1.00128,-0.00744444,0.999959,-0.00511848,0.809025,-0.0793277,0.00451193,0.996838,-59.0919,0,0,0,1,
0.996735,0.00515639,0.0805827,-1.07675,-0.00517078,0.999987,-2.99949e-05,0.531727,-0.0805817,-0.000386779,0.996748,-59.9964,0,0,0,1,
0.996705,-9.90394e-05,0.0811059,-1.09611,0.000138832,1,-0.00048498,0.590999,-0.0811058,0.000494643,0.996705,-60.8971,0,0,0,1,
0.996576,-0.00181326,0.0826589,-1.18569,0.00205492,0.999994,-0.00283868,0.751284,-0.0826533,0.00299882,0.996574,-61.824,0,0,0,1,
0.996466,-0.00432185,0.0838843,-1.25894,0.00468819,0.99998,-0.00417076,0.860855,-0.0838646,0.00454928,0.996467,-62.707,0,0,0,1,
0.996361,-0.00484908,0.0851004,-1.33229,0.00518999,0.999979,-0.0037852,0.849359,-0.0850802,0.00421309,0.996365,-63.5766,0,0,0,1,
0.996196,-0.00612535,0.0869233,-1.45177,0.00657328,0.999967,-0.00486794,0.940388,-0.0868906,0.00542079,0.996203,-64.4404,0,0,0,1,
0.996079,-0.00727367,0.0881728,-1.5259,0.00776622,0.999956,-0.00524451,0.984455,-0.0881307,0.00590871,0.996091,-65.2809,0,0,0,1,
0.995962,-0.00663292,0.0895334,-1.61084,0.00720704,0.999955,-0.00609062,1.0564,-0.089489,0.00671129,0.995965,-66.1002,0,0,0,1,
0.995869,-0.00630363,0.0905808,-1.67718,0.00697053,0.999951,-0.00704797,1.1298,-0.0905319,0.00765025,0.995864,-66.9051,0,0,0,1,
0.995718,-0.0088716,0.0920124,-1.76824,0.00979043,0.999907,-0.00953936,1.32451,-0.0919192,0.0103994,0.995712,-67.6954,0,0,0,1,
0.995585,-0.00991592,0.0933401,-1.85387,0.0112227,0.999846,-0.0134855,1.61276,-0.093192,0.0144735,0.995543,-68.4808,0,0,0,1,
0.995411,-0.0122929,0.0949031,-1.96268,0.0137892,0.99979,-0.0151268,1.7539,-0.0946973,0.016366,0.995372,-69.2551,0,0,0,1,
0.995235,-0.0158003,0.0962204,-2.05038,0.0168901,0.999802,-0.0105216,1.46409,-0.0960351,0.0120966,0.995304,-70.0114,0,0,0,1,
0.995059,-0.016422,0.0979139,-2.17646,0.0168227,0.999853,-0.0032689,0.969107,-0.0978458,0.00489993,0.99519,-70.744,0,0,0,1,
0.994944,-0.0163658,0.0990935,-2.25587,0.0161983,0.999866,0.00249428,0.565883,-0.099121,-0.000876519,0.995075,-71.454,0,0,0,1,
0.994881,-0.016971,0.0996147,-2.28985,0.0166618,0.999853,0.00393516,0.467385,-0.0996669,-0.00225526,0.995018,-72.1525,0,0,0,1,
0.994799,-0.0190539,0.100055,-2.30334,0.0191047,0.999817,0.000450591,0.741047,-0.100045,0.00146327,0.994982,-72.8199,0,0,0,1,
0.994637,-0.0194844,0.101573,-2.41167,0.0197838,0.999802,-0.00194083,0.939342,-0.101516,0.00393993,0.994826,-73.4712,0,0,0,1,
0.994639,-0.0161253,0.10214,-2.45642,0.0161248,0.99987,0.00083152,0.722252,-0.102141,0.000819927,0.99477,-74.1143,0,0,0,1,
0.994739,-0.00848487,0.102089,-2.45794,0.00800377,0.999955,0.0051212,0.375497,-0.102128,-0.00427716,0.994762,-74.7216,0,0,0,1,
0.994874,-0.00497398,0.100999,-2.37768,0.00403162,0.999946,0.00953246,0.0275202,-0.101041,-0.00907641,0.994841,-75.3265,0,0,0,1,
0.995145,-0.00709494,0.0981622,-2.16742,0.00612317,0.999929,0.0101975,-0.00780076,-0.0982276,-0.00954688,0.995118,-75.9155,0,0,0,1,
0.995515,-0.0120374,0.0938372,-1.82909,0.0113983,0.999908,0.0073443,0.249581,-0.093917,-0.00624177,0.99556,-76.4895,0,0,0,1,
0.995953,-0.0101901,0.0892944,-1.47999,0.00985385,0.999943,0.00420554,0.486872,-0.0893321,-0.00330863,0.995996,-77.0556,0,0,0,1,
0.996516,-0.00622396,0.0831713,-1.0084,0.00627594,0.99998,-0.000363596,0.828272,-0.0831674,0.000884307,0.996535,-77.6368,0,0,0,1,
0.997194,-0.00122908,0.074847,-0.364425,0.0015725,0.999988,-0.00452964,1.14415,-0.0748406,0.00463463,0.997185,-78.167,0,0,0,1,
0.997912,-0.00495615,0.0644043,0.451043,0.00525023,0.999977,-0.00439773,1.16876,-0.064381,0.00472668,0.997914,-78.6863,0,0,0,1,
0.99874,-0.0102635,0.0491267,1.65641,0.0104627,0.999938,-0.00379918,1.15975,-0.0490847,0.00430839,0.998785,-79.1782,0,0,0,1,
0.999401,-0.0153338,0.0310112,3.08468,0.0154714,0.999871,-0.00420491,1.22482,-0.0309427,0.00468219,0.99951,-79.6301,0,0,0,1,
0.999862,-0.0140014,0.0089039,4.83065,0.0140473,0.999888,-0.00511552,1.29731,-0.00883128,0.00523989,0.999947,-80.0187,0,0,0,1,
0.999794,-0.0105613,-0.0173515,6.91178,0.0104539,0.999926,-0.00626544,1.37641,0.0174164,0.00608276,0.99983,-80.336,0,0,0,1,
0.998851,-0.00971659,-0.0469233,9.26309,0.00934431,0.999923,-0.00814678,1.53264,0.0469988,0.00769895,0.998865,-80.5485,0,0,0,1,
0.996746,-0.00978618,-0.0800117,11.9081,0.00900618,0.999908,-0.0101037,1.70354,0.0801032,0.00935024,0.996743,-80.6664,0,0,0,1,
0.993042,-0.0103615,-0.117301,14.8941,0.00916881,0.999901,-0.0107028,1.75764,0.1174,0.00955284,0.993039,-80.6095,0,0,0,1,
0.987226,-0.0108257,-0.158959,18.248,0.00914022,0.999894,-0.0113308,1.82055,0.159065,0.00973314,0.98722,-80.3368,0,0,0,1,
0.97887,-0.0110731,-0.204185,21.8962,0.00890475,0.999894,-0.0115354,1.84259,0.204291,0.00947339,0.978864,-79.8449,0,0,0,1,
0.967363,-0.0134549,-0.253036,25.8445,0.0111323,0.999882,-0.0106083,1.7884,0.253149,0.00744516,0.967399,-79.0706,0,0,0,1,
0.951828,-0.0144426,-0.306291,30.1621,0.0123926,0.999886,-0.00863658,1.63675,0.30638,0.00442481,0.951899,-77.9293,0,0,0,1,
0.932046,-0.0142676,-0.362059,34.6843,0.0125733,0.999896,-0.00703534,1.50692,0.362121,0.00200498,0.932129,-76.4199,0,0,0,1,
0.907872,-0.0137481,-0.419022,39.3111,0.0122551,0.999905,-0.00625454,1.45092,0.419068,0.000543183,0.907955,-74.5132,0,0,0,1,
0.878552,-0.0136379,-0.477452,44.0654,0.0128861,0.999905,-0.00484976,1.33516,0.477473,-0.00189171,0.878644,-72.1729,0,0,0,1,
0.845101,-0.0113232,-0.534487,48.6968,0.0118432,0.999927,-0.00245782,1.12994,0.534475,-0.0042529,0.845173,-69.4895,0,0,0,1,
0.808004,-0.0103774,-0.589086,53.1381,0.011516,0.999932,-0.00181928,1.08349,0.589065,-0.00531391,0.808068,-66.5103,0,0,0,1,
0.767855,-0.00978319,-0.640549,57.3269,0.0104804,0.999941,-0.00270889,1.16051,0.640538,-0.00463319,0.767913,-63.2839,0,0,0,1,
0.726225,-0.0108463,-0.687372,61.1165,0.00991739,0.999937,-0.00530037,1.38101,0.687386,-0.00296767,0.726286,-59.9355,0,0,0,1,
0.681123,-0.009644,-0.732105,64.7558,0.00924086,0.999947,-0.00457492,1.31408,0.73211,-0.00364919,0.681176,-56.3094,0,0,0,1,
0.63488,-0.00655072,-0.772583,68.0465,0.00729792,0.99997,-0.00248158,1.14421,0.772576,-0.00406274,0.634909,-52.6127,0,0,0,1,
0.588329,0.00051517,-0.808622,70.9804,0.0043044,0.999984,0.00376883,0.595458,0.80861,-0.00569794,0.588317,-48.8973,0,0,0,1,
0.541654,-0.00168089,-0.8406,73.5891,0.00612722,0.999979,0.00194858,0.766531,0.840579,-0.00620599,0.541653,-45.1765,0,0,0,1,
0.494758,-0.0050752,-0.869016,75.9207,0.0093314,0.999956,-0.000527263,0.986365,0.868981,-0.00784827,0.494783,-41.4537,0,0,0,1,
0.449323,-0.0055263,-0.893352,77.9194,0.0108943,0.99994,-0.00070623,1.01318,0.893303,-0.00941511,0.449357,-37.8505,0,0,0,1,
0.407067,0.0012811,-0.913397,79.5659,0.00898353,0.999945,0.00540612,0.480508,0.913354,-0.0104062,0.407034,-34.5288,0,0,0,1,
0.366443,0.0153713,-0.930314,80.9736,0.000369136,0.999861,0.0166658,-0.488054,0.93044,-0.00645047,0.366386,-31.3674,0,0,0,1,
0.331104,0.0194882,-0.943393,82.0584,-0.00407377,0.999807,0.0192237,-0.70131,0.943585,-0.0025219,0.33112,-28.674,0,0,0,1,
0.297428,0.0168293,-0.954596,83.0121,0.00101978,0.999838,0.0179447,-0.596195,0.954744,-0.00631073,0.297363,-26.1193,0,0,0,1,
0.266669,0.006332,-0.963767,83.8038,0.00853641,0.999924,0.00893153,0.195826,0.96375,-0.0106089,0.266594,-23.8316,0,0,0,1,
0.238023,0.000858907,-0.971259,84.4621,0.0127504,0.999911,0.00400895,0.63856,0.971176,-0.0133382,0.237991,-21.739,0,0,0,1,
0.2126,0.00228865,-0.977137,84.9749,0.0152763,0.999867,0.00566562,0.494439,0.97702,-0.0161316,0.212536,-19.9212,0,0,0,1,
0.189044,0.00937269,-0.981924,85.411,0.016754,0.999778,0.0127687,-0.126549,0.981826,-0.018865,0.188845,-18.2769,0,0,0,1,
0.169144,0.0164304,-0.985454,85.7324,0.0228146,0.999528,0.020581,-0.827449,0.985327,-0.0259639,0.168689,-16.9448,0,0,0,1,
0.149334,0.0185355,-0.988613,86.0444,0.0299178,0.999282,0.0232547,-1.09566,0.988334,-0.0330499,0.148673,-15.644,0,0,0,1,
0.131698,0.0161307,-0.991159,86.305,0.0306561,0.999323,0.0203369,-0.84463,0.990816,-0.0330634,0.131114,-14.5498,0,0,0,1,
0.116451,0.0138413,-0.9931,86.5142,0.0264233,0.999506,0.017029,-0.53143,0.992845,-0.028224,0.116028,-13.6971,0,0,0,1,
0.101964,0.0137625,-0.994693,86.6977,0.0231914,0.9996,0.0162077,-0.440372,0.994518,-0.0247209,0.101604,-12.9041,0,0,0,1,
0.088851,0.0161279,-0.995914,86.8447,0.0206978,0.999623,0.0180345,-0.586153,0.99583,-0.0222156,0.0884837,-12.2394,0,0,0,1,
0.0771602,0.0198546,-0.996821,86.9687,0.0198219,0.999574,0.0214437,-0.875851,0.996822,-0.0214135,0.0767337,-11.7094,0,0,0,1,
0.0669517,0.0228993,-0.997493,87.0785,0.020401,0.999496,0.0243146,-1.1253,0.997548,-0.0219778,0.0664508,-11.3338,0,0,0,1,
0.0591831,0.0250292,-0.997933,87.1544,0.0210682,0.999432,0.0263162,-1.30438,0.998025,-0.0225822,0.0586222,-11.1803,0,0,0,1,
0.0534666,0.0267445,-0.998211,87.2079,0.021411,0.999381,0.0279226,-1.44373,0.99834,-0.0228656,0.0528608,-11.222,0,0,0,1,
0.0477904,0.0281032,-0.998462,87.2673,0.0223617,0.999323,0.0291978,-1.55781,0.998607,-0.0237227,0.0471296,-11.2867,0,0,0,1,
0.0418995,0.0287175,-0.998709,87.3295,0.0231648,0.99929,0.0297061,-1.60918,0.998853,-0.0243796,0.0412046,-11.3603,0,0,0,1,
0.0374901,0.0313137,-0.998806,87.3706,0.0230788,0.999215,0.0321928,-1.82541,0.99903,-0.0242582,0.036738,-11.573,0,0,0,1,
0.0347066,0.0330262,-0.998852,87.3969,0.0231723,0.999159,0.0338415,-1.96987,0.999129,-0.0243202,0.0339121,-11.9486,0,0,0,1,
0.031692,0.0340701,-0.998917,87.4256,0.0227481,0.999135,0.0347992,-2.04745,0.999239,-0.0238263,0.0308895,-12.3256,0,0,0,1,
0.0291908,0.0359955,-0.998926,87.4532,0.0221459,0.999083,0.0366483,-2.20073,0.999328,-0.0231919,0.0283669,-12.7593,0,0,0,1,
0.0285842,0.0409895,-0.998751,87.443,0.0216881,0.998898,0.0416163,-2.62762,0.999356,-0.0228505,0.0276637,-13.374,0,0,0,1,
0.029758,0.0443222,-0.998574,87.4142,0.0211734,0.998764,0.0449616,-2.9112,0.999333,-0.0224812,0.0287828,-14.17,0,0,0,1,
0.0321064,0.0458428,-0.998433,87.3758,0.0212562,0.99869,0.0465382,-3.05032,0.999258,-0.0227171,0.0310899,-15.0746,0,0,0,1,
0.0359768,0.0485002,-0.998175,87.3089,0.0209986,0.998564,0.049276,-3.28198,0.999132,-0.0227331,0.0349067,-16.135,0,0,0,1,
0.0404152,0.0489052,-0.997985,87.2362,0.0204597,0.998552,0.0497615,-3.31055,0.998973,-0.0224296,0.0393561,-17.2668,0,0,0,1,
0.0440671,0.0503815,-0.997757,87.175,0.0188756,0.998507,0.0512531,-3.41731,0.99885,-0.0210918,0.0430504,-18.3434,0,0,0,1,
0.0478595,0.0498341,-0.99761,87.1041,0.0170269,0.998569,0.0506989,-3.33729,0.998709,-0.0194126,0.0469424,-19.4387,0,0,0,1,
0.0522166,0.0467214,-0.997542,87.0348,0.0149954,0.998756,0.0475632,-3.02513,0.998523,-0.0174421,0.051451,-20.6182,0,0,0,1,
0.0560927,0.0457002,-0.997379,86.961,0.013756,0.998822,0.04654,-2.90588,0.998331,-0.0163305,0.0553979,-21.7516,0,0,0,1,
0.0599651,0.0429979,-0.997274,86.8966,0.0150078,0.99892,0.0439713,-2.69826,0.998088,-0.0176036,0.0592551,-22.8931,0,0,0,1,
0.0632839,0.0415017,-0.997132,86.819,0.0187233,0.99891,0.042764,-2.6447,0.99782,-0.0213759,0.0624378,-23.9745,0,0,0,1,
0.0646748,0.035291,-0.997282,86.8081,0.0240923,0.999028,0.0369152,-2.2244,0.997616,-0.0264143,0.0637617,-24.8842,0,0,0,1,
0.064935,0.0330684,-0.997341,86.7967,0.0267504,0.999034,0.0348662,-2.08614,0.997531,-0.0289433,0.0639876,-25.7097,0,0,0,1,
0.0648514,0.0308507,-0.997418,86.8158,0.0268226,0.999107,0.0326469,-1.89334,0.997534,-0.0288705,0.063966,-26.5211,0,0,0,1,
0.0644719,0.0276265,-0.997537,86.8479,0.0249917,0.999259,0.0292894,-1.54664,0.997607,-0.0268185,0.0637336,-27.3301,0,0,0,1,
0.0642982,0.0283559,-0.997528,86.856,0.0240134,0.999263,0.0299531,-1.57538,0.997642,-0.0258799,0.0635699,-28.1443,0,0,0,1,
0.0645041,0.0261826,-0.997574,86.8611,0.0231125,0.999348,0.0277236,-1.34265,0.99765,-0.0248448,0.063857,-28.9847,0,0,0,1,
0.0645887,0.0241965,-0.997619,86.8732,0.0234561,0.999393,0.0257581,-1.16571,0.997636,-0.0250639,0.0639819,-29.8316,0,0,0,1,
0.0648948,0.0212518,-0.997666,86.8685,0.0239286,0.999453,0.0228464,-0.905564,0.997605,-0.0253554,0.0643507,-30.6863,0,0,0,1,
0.0638955,0.0189662,-0.997776,86.9034,0.0253275,0.999467,0.0206202,-0.733934,0.997635,-0.0265887,0.0633811,-31.4087,0,0,0,1,
0.0609351,0.0156051,-0.99802,87.0062,0.0250916,0.999538,0.0171608,-0.412853,0.997826,-0.0260876,0.0605154,-31.9743,0,0,0,1,
0.0568918,0.0130795,-0.998295,87.1392,0.0240022,0.999607,0.0144646,-0.134519,0.998092,-0.0247842,0.0565555,-32.4468,0,0,0,1,
0.0517606,0.0111459,-0.998597,87.3158,0.0212819,0.999698,0.0122613,0.150756,0.998433,-0.0218867,0.0515078,-32.8279,0,0,0,1,
0.0459699,0.00925864,-0.9989,87.4988,0.0192457,0.999763,0.0101523,0.406232,0.998757,-0.0196912,0.0457808,-33.1272,0,0,0,1,
0.038282,0.00912733,-0.999225,87.7539,0.01934,0.999764,0.0098732,0.439891,0.99908,-0.019703,0.0380964,-33.2572,0,0,0,1,
0.0299953,0.00847908,-0.999514,88.021,0.0203144,0.999752,0.00909073,0.491754,0.999344,-0.0205772,0.0298156,-33.3361,0,0,0,1,
0.0201382,0.00818675,-0.999764,88.3397,0.0206557,0.99975,0.00860271,0.540443,0.999584,-0.0208241,0.0199641,-33.2648,0,0,0,1,
0.00953388,0.00920188,-0.999912,88.6927,0.0195131,0.999766,0.00938658,0.523549,0.999764,-0.0196008,0.00935209,-33.1266,0,0,0,1,
-0.00144922,0.00792489,-0.999968,89.0532,0.0188988,0.99979,0.00789609,0.686099,0.99982,-0.0188867,-0.00159869,-32.9477,0,0,0,1,
-0.0123011,0.00963379,-0.999878,89.4041,0.0177799,0.999798,0.00941428,0.601635,0.999766,-0.0176619,-0.0124698,-32.7709,0,0,0,1,
-0.0229804,0.0101252,-0.999685,89.7507,0.0182706,0.999786,0.0097062,0.564999,0.999569,-0.0180418,-0.0231605,-32.6004,0,0,0,1,
-0.0343839,0.0101208,-0.999357,90.1184,0.0189602,0.999775,0.00947272,0.571198,0.999229,-0.0186223,-0.0345681,-32.3542,0,0,0,1,
-0.0447316,0.00938577,-0.998955,90.4379,0.0199522,0.999765,0.00849995,0.639356,0.9988,-0.0195511,-0.0449084,-32.1905,0,0,0,1,
-0.0551099,0.00998144,-0.99843,90.7682,0.0211247,0.999738,0.0088285,0.573999,0.998257,-0.020605,-0.0553063,-32.0136,0,0,0,1,
-0.0643356,0.0113077,-0.997864,91.0491,0.0216734,0.999716,0.00993129,0.473188,0.997693,-0.0209881,-0.0645624,-31.9274,0,0,0,1,
-0.0742828,0.0115091,-0.997171,91.3668,0.0219641,0.99971,0.00990223,0.476696,0.996995,-0.0211664,-0.074514,-31.7735,0,0,0,1,
-0.0834286,0.0120172,-0.996441,91.6518,0.0224545,0.999696,0.0101764,0.443134,0.996261,-0.0215256,-0.0836731,-31.6751,0,0,0,1,
